gene_id	symbol	newCLP.LPS1h.1	newCLP.LPS1h.2	newCLP.LPS1h.3	C57.1	C57.2	C57.3	CLP.1	CLP.2	CLP.3	C57LPS1h.1	C57LPS1h.2	C57LPS1h.3	CLP.2DG.LPS1h.1	CLP.2DG.LPS1h.2	CLP.2DG.LPS1h.3	CLP.2DG.1	CLP.2DG.2	CLP.2DG.3
ENSMUSG00000000959.7	Oxa1l	3.118738299	3.19899039	3.739196121	4.425874111	5.208505706	5.608484987	4.460012982	4.591873716	4.866771046	4.141974376	4.17986393	3.696363626	4.73001194	5.890104222	4.837107262	4.98684064	6.629783231	5.710453786
ENSMUSG00000000976.13	Heatr6	10.71010354	11.37092761	11.74541813	8.018967779	4.207583224	7.691871588	8.442047732	6.732335317	6.563427001	20.42794799	19.35195355	17.04359941	7.373290613	7.379500946	11.26530239	8.411248067	6.992261807	9.039988497
ENSMUSG00000000982.5	Ccl3	534.4143327	747.8677963	569.7095412	11.52400876	10.84060067	34.96582399	1.648057388	12.94070996	13.30665309	1797.562035	2243.055543	2432.500694	1330.89881	825.3048674	1212.967053	536.5046793	289.6710241	282.8173964
ENSMUSG00000000983.13	Wfdc18	0.617154426	0.69691947	0.860743964	0	0	0.059779311	1.142873562	0.377528445	1.377814566	0	0	0	0.894566962	0.454117693	0.741579668	0.931287853	0.799452367	0.879505865
ENSMUSG00000001014.6	Icam4	0	0.058921812	0.035038626	0.401118197	0	0.04927754	0.016974747	0	0	0.142758224	0.24323872	0.052631438	0.032773925	0.038393873	0.03975949	0.021324534	0.04881541	0.057999846
ENSMUSG00000001016.12	Ilf2	1.208303599	1.389881773	1.634135383	1.676366729	1.210260537	1.428014858	1.043116029	1.050284364	1.177562343	1.115049051	1.182670313	2.337743703	2.047911919	3.630905873	1.519966378	1.795958234	3.726015371	1.890876106
ENSMUSG00000001017.15	Chtop	9.586575925	10.75967053	11.05190727	14.2060317	15.22267834	12.95388238	9.584174772	12.06370617	10.39404112	15.56514078	14.27179947	14.98671872	11.59788726	14.79356987	12.57130138	12.73649873	14.39175455	14.2908942
ENSMUSG00000001018.15	Snapin	4.468167636	4.274533055	5.52822312	6.576754361	8.415010221	4.753238321	7.520331946	6.471097024	6.996732596	7.810635978	5.659283398	3.792681169	3.828538256	5.294582133	4.538571828	3.410994267	4.535143422	4.554380939
ENSMUSG00000001020.8	S100a4	1.454550824	4.218357838	1.265350399	4.24291791	0.370435053	1.123932927	2.226191606	0.17145053	0.398064322	3.798737685	3.621507991	4.835062742	2.740887815	4.816327272	1.473620139	2.958779118	4.329859979	1.76383094
ENSMUSG00000001021.13	S100a3	0.281995655	0.14697351	0.0728331	0.116004872	0.810239967	0.628242492	0.112910679	0.41250869	0.395151377	0.133535081	0.328645573	0.153163398	0.074938131	0.119711233	0.049587679	0.248227162	0.121764281	0.016074864
ENSMUSG00000001025.8	S100a6	887.0525529	693.7588675	679.032049	657.4887437	706.7894978	803.9455777	1188.877279	788.4332338	930.7939542	337.9915839	338.9092055	289.1271655	695.4866579	517.6259414	547.3206466	634.3518536	609.2488103	692.8563197
ENSMUSG00000001029.15	Icam2	1.845412743	1.88927345	1.879277593	4.209213008	4.203970919	7.25860231	1.820862602	1.809019203	3.897659546	3.661928405	3.166957909	3.549028523	0.926672394	1.5444258	0.927164578	1.243184503	2.039530383	1.059471981
ENSMUSG00000001034.17	Mapk7	18.2645528	20.49618175	17.27342885	8.079914879	14.7209575	12.63507969	9.63539043	15.80978345	13.20618563	25.27127597	23.67730204	30.04807124	42.23663097	48.56750648	25.74761776	49.44676108	56.24037361	34.15813429
ENSMUSG00000001036.17	Epn2	0.199410146	1.401139962	0.963394676	0.0518394	0.04456296	0.041850091	0.057664788	0.030643339	0.027363847	0.05683159	0.030125683	0.040973595	0.017396259	0.06113791	0.050650001	0	0.048367219	0.020524047
ENSMUSG00000001052.15	Sec24b	19.60730996	18.13979445	17.1141573	16.49315402	12.39788281	10.50954041	15.0266272	14.50013521	11.26107996	20.96918527	19.21060619	23.66919691	18.69412145	18.29991016	24.69103957	19.83266694	18.07970332	22.6541426
ENSMUSG00000001053.15	N4bp3	1.31630839	1.430495468	1.019369718	0.901211784	2.263138404	2.619946615	0.145044487	0	0.478521266	5.438405436	5.006321851	6.831475746	8.501337423	9.60761632	5.864451904	9.258115304	10.92441631	6.010042717
ENSMUSG00000001054.9	Rmnd5b	19.84188202	17.65473093	18.95150292	25.87976222	45.59548766	39.81492954	23.59387763	25.51133106	36.42654829	31.41184655	26.16448333	27.98039213	33.49196336	46.70931772	24.67038638	35.46701262	53.58332676	32.15515769
ENSMUSG00000001056.3	Nhp2	3.756724236	3.04377949	4.411931765	3.513550695	4.036841976	5.059332746	1.907215067	1.153296548	2.262591407	5.029704852	3.121669693	5.182772917	5.825093245	10.33820357	2.4454168	4.21354932	10.87484653	3.745190769
ENSMUSG00000001062.18	Vps9d1	5.484916312	5.153057245	4.551213637	13.82468304	16.68952334	18.89080736	10.42835186	12.24920042	13.92964263	8.802569638	7.296099514	5.834909339	6.61854559	7.865118601	6.192156708	6.316043139	7.851389801	6.625804285
ENSMUSG00000001065.15	Zfp276	15.7833231	13.67987612	13.67580402	24.9837757	18.41653241	33.21448754	16.14344515	16.61421981	20.73761739	18.71523536	18.39025473	14.85348641	11.37750057	10.65429972	8.403631955	12.26742995	12.79343314	11.68072853
ENSMUSG00000001082.12	Mfsd10	6.184011359	5.687563337	6.242481212	4.541912406	8.027280931	8.599730978	8.392293965	10.43480863	11.56724852	4.47623987	4.897973872	5.02653874	8.089123299	11.90601427	8.173913675	8.817039085	12.08898274	8.750080465
ENSMUSG00000001089.14	Luzp1	0.164214015	0.486439075	0.841432401	0.169432966	0.016411324	0.044952391	0.109168216	0.022217554	0.017635379	0.192900467	0.185832343	0.25446314	0.52469793	0.651446334	0.881354967	0.60692905	1.033115083	0.73279145
ENSMUSG00000001098.15	Kctd10	62.70698935	67.22761432	65.59983009	50.64602454	60.16169474	57.34788067	55.5929069	45.21213718	60.88119632	56.53458965	51.04324483	42.45724276	77.62636743	72.27724992	64.39664158	68.30318518	74.46930359	55.96906182
ENSMUSG00000001100.10	Poldip2	0.939010726	1.630902188	2.580521207	2.256678831	4.253747468	3.036371799	2.256254877	3.40373943	2.944926461	2.638932761	2.301701841	2.625311215	2.067538234	2.658646296	1.504932957	2.546599209	2.898084295	2.382547212
ENSMUSG00000001105.15	Ift20	4.101703259	6.819088966	6.975214049	6.2200481	7.834948954	10.70049658	8.068069579	7.983905901	10.24859516	5.33833849	4.190086009	4.379971003	4.115008025	8.006444251	2.951848826	4.268402662	6.585118757	4.109051401
ENSMUSG00000001119.7	Col6a1	0.105785514	0.219006189	1.638295779	0.525945033	0.965030805	0.199810298	0.077432752	0.022860071	0.159225729	0	0	0.044460347	0	0	0	0	0	0
ENSMUSG00000001120.15	Pcbp3	0.111898929	0.178392668	0.437594575	0.158404197	0.05673741	0	0	0.027310497	0.048775381	0	0.145752489	0.252300722	0.062016803	0.072651208	0.060188249	0.040351573	0	0
ENSMUSG00000001123.15	Lgals9	92.02126962	85.25575431	89.66109064	109.3015462	103.0547891	100.9239525	104.8519896	114.0708753	114.2390299	49.00483349	51.35842717	83.790382	137.6343806	121.0212782	64.58870546	150.0406998	138.1039797	83.23887151
ENSMUSG00000001127.12	Araf	6.950816664	6.522656345	6.525750002	7.295251714	8.670357557	9.112163683	7.256217897	10.06628759	10.055191	6.017108568	5.624035447	5.510731211	5.75913667	6.596837468	6.524483075	5.384697541	6.814902861	7.283454165
ENSMUSG00000001128.7	Cfp	178.3011495	154.0140148	157.946297	191.0964339	282.6299961	388.8835264	169.4257745	216.8074908	262.7746623	107.9953427	107.611766	108.8885633	136.8091417	119.1612232	95.68936615	135.9811251	135.0153813	115.9652801
ENSMUSG00000001131.11	Timp1	0	0.245507552	0	0.196199118	0.187399576	0.082129233	0.190965907	0	0.322203138	0	0	0	0	0	0	0	0	0
ENSMUSG00000001134.9	Uxt	4.476037479	3.205648574	3.025528746	3.803158496	4.589242977	4.360716513	4.265021781	4.667303939	5.138835344	3.250928786	2.649432118	3.457490491	3.30718695	3.96529764	2.773460947	4.115934343	3.746783742	3.168582204
ENSMUSG00000001138.13	Cnnm3	1.807292787	1.534904036	1.759872322	3.286691765	3.794788881	3.087061326	2.870318724	2.96950181	2.969237423	3.433952361	2.992934993	1.962529581	1.470461861	2.247028322	1.106763	1.821354373	2.360399948	1.88526603
ENSMUSG00000001143.13	Lman2l	3.331762144	3.341705073	3.18690092	6.318612276	5.741501316	6.622636171	4.485817452	4.258701621	4.818664174	3.676766297	3.274500864	2.812946165	2.951256516	3.312547597	2.617756394	2.827304628	3.946625386	3.464385434
ENSMUSG00000001150.7	Mcm3ap	10.21759163	8.021291501	9.194973949	17.83590013	15.05720835	10.77190449	18.78960892	16.29969728	15.67338966	9.291483604	7.853126148	6.677910769	7.799483689	8.672069999	6.598185979	7.686165678	8.14872102	7.457456956
ENSMUSG00000001151.10	Pcnt	2.848066522	2.887915391	3.014405845	1.919266671	1.156961874	0.964589393	2.421520192	2.061198187	1.555172271	3.006846571	3.241465141	3.347080572	4.091671069	5.305234649	3.534927473	4.533840899	4.915921423	2.821539336
ENSMUSG00000001156.9	Mxd1	641.7504711	684.1010718	641.0862462	280.1316505	233.812855	300.2747649	261.1206036	398.067556	311.4580369	716.7548644	757.1401894	821.5824012	549.9914563	483.7793296	573.5703073	458.8584439	359.060601	407.8511953
ENSMUSG00000001157.13	Gmcl1	1.956453643	1.839979468	2.387003057	3.884780809	3.29079775	3.265765922	3.438739243	2.680131158	2.657692063	2.062222033	1.424199603	1.829495692	2.078643146	2.00516776	1.862382765	1.6441206	2.197558029	2.789495146
ENSMUSG00000001158.13	Snrnp27	7.556293274	6.978241431	8.299405095	10.15863565	10.10060254	13.49834404	6.892652983	8.884441386	8.868128339	9.855329957	8.291898051	7.611359708	8.832367544	9.60452931	7.844004122	9.444899699	8.082046128	8.913411317
ENSMUSG00000001166.17	Oas1c	1.300436064	1.985211834	1.600995703	5.521747482	4.684412797	4.662413376	4.207125839	3.338958075	5.576592773	0.741244627	0.50518811	1.902828908	0.75632134	0.956893447	0.247732207	0.954682992	0.991328322	0.455075717
ENSMUSG00000001173.15	Ocrl	0.25846972	0.427471972	0.578104094	0.853022857	0.38594119	0.31906246	0.804448415	0.603760347	0.337436968	0.480262686	0.426937032	0.578912527	0.446780527	0.896282013	0.383826196	0.514027829	0.870145229	0.48186463
ENSMUSG00000001175.15	Calm1	155.5503945	140.7665387	143.6085953	127.0548688	150.0879942	139.151144	168.4286299	164.6373932	175.9234268	114.0352985	115.8255127	115.9272845	145.5973946	125.8321247	174.0891575	143.2436388	122.1103058	167.4295094
ENSMUSG00000001211.15	Agpat3	0.223045838	0.414192355	0.976066385	0.59392	0.316159203	0.437678174	0.169311665	0.100255642	0.066570725	0.183075053	0.141524967	0.237483317	0.142434046	0.240713319	0.351251361	0.124580173	0.19244175	0.330576787
ENSMUSG00000001227.12	Sema6b	2.491078244	1.175763384	2.058342701	2.556390119	2.038197087	4.10327417	30.07212527	39.29383435	30.15380453	0.494194219	0.436609824	0.485859266	1.783197198	1.831207765	1.462574082	1.694139656	2.316886625	1.946970645
ENSMUSG00000001228.14	Uhrf1	3.132272074	3.378423713	4.132196789	4.149833232	1.375360648	2.08483679	1.999664295	1.786724656	0.961502884	5.883246093	6.688065335	10.90962338	10.64294537	20.22290654	3.989485338	11.26545249	21.30169694	5.693762787
ENSMUSG00000001229.9	Dpp9	4.427881308	2.978530132	4.766017715	4.191886367	4.863764281	4.880245501	6.618471857	8.532968676	6.133917205	2.964999404	2.954086886	3.384355684	3.405777453	6.355006635	3.599840264	4.230795156	6.346684448	3.713226233
ENSMUSG00000001240.13	Ramp2	0	0.501933161	0.518414577	0	0	0.071803989	0.017123874	0	0.070423982	0	0	0	0	0	0	0	0	0.013002086
ENSMUSG00000001247.16	Lsr	0.479979855	1.826793208	1.710068877	0.418895354	1.0496447	0.360960247	1.023642912	0.921980749	1.020903313	1.249380939	0.76656033	0.555877157	0.519222261	1.196891866	0	0.555792762	0.665256045	0.395210739
ENSMUSG00000001248.15	Gramd1a	76.60802605	75.04079138	70.78889358	43.65319896	42.88755381	71.68137238	41.72278843	88.4765108	54.26121632	149.5010913	156.4663591	166.6986018	143.8878829	124.4431969	229.2870745	131.8286041	115.8962061	188.4739267
ENSMUSG00000001249.14	Hpn	0.070613959	0.39338679	0.825086603	0.146332041	0.008115622	0.311213918	0.036755854	0.078128932	0.104651202	0.482996919	0.861359255	0.693282193	0.208463259	0.093527137	0.269038246	0.173154594	0.074871721	0.193615678
ENSMUSG00000001270.9	Ckb	0.700212408	3.712583006	2.874982845	2.039476841	2.126839545	6.67587257	0.325422617	0.103758663	0.327378422	0.09578855	0.155437524	0.86773697	0.138227848	0.301779819	0.099089713	0.114467448	0.49911438	0.118604176
ENSMUSG00000001280.13	Sp1	11.80970687	11.98504752	11.82273742	20.55795666	13.61781143	10.10058349	18.88530014	11.9638686	8.750669865	16.92357541	14.76824387	14.1868544	15.06987663	15.31732899	15.09561291	17.03500425	14.771595	17.82873995
ENSMUSG00000001281.10	Itgb7	2.069978104	2.762518332	1.593625039	16.96123667	19.09819528	19.08837551	3.333055983	2.219424013	2.246581735	7.079287584	6.197538171	13.79323683	3.598505945	5.977177535	1.864102876	4.520416327	6.872575276	2.502368817
ENSMUSG00000001285.12	Myg1	1.319883203	1.652649347	1.605037189	2.537221324	3.271626187	3.952676621	2.369429396	2.617563114	3.496640218	1.627838202	1.809211837	3.166275981	1.945886477	3.358953863	1.149053487	2.247120945	3.742860592	1.664798987
ENSMUSG00000001288.15	Rarg	4.526296769	4.001041353	2.583122211	10.07213796	12.45054463	12.9310463	2.69739531	1.720090215	3.369975628	13.56927645	8.601694055	7.353455505	1.886827382	2.080351413	2.257921003	1.57764519	1.31827956	1.415218027
ENSMUSG00000001289.12	Pfdn5	64.14973228	60.86783842	62.71964413	65.87936636	87.15677369	116.7990811	61.0268956	63.42341289	83.39502461	59.50836647	62.2047255	55.3196433	72.88859733	76.26155139	72.34145085	68.90516878	85.0998969	76.29517793
ENSMUSG00000001300.16	Efnb2	0.109836382	0.467506547	0.538996815	0.064951305	0.019420665	0.018618356	0.063218862	0.084717321	0.018260528	0.141586795	0.065644293	0.068179018	0.018574281	0.118122068	0.038628476	0.031076892	0.073775003	0.06574162
ENSMUSG00000001305.5	Rrp15	0.232457054	0.659618684	0.726464638	0.280901732	0.179820279	0.467216192	0.255957598	0.735728683	0.165627732	0.29353806	0.514037986	0.847725259	1.561188283	2.53940086	0.919722071	1.08156668	1.73423563	0.702301318
ENSMUSG00000001313.12	Rnd2	0.155222966	2.508766415	2.237806148	0.038911182	0.066898824	0.091621556	0.056809958	0.060378156	0	0.0497681	0.169594836	0.391429789	0.036561866	0.289111651	0.011088702	0.356837683	0.190600871	0.097055019
ENSMUSG00000001323.17	Srr	0.444542746	0.870130449	1.30495832	0.683484295	0.718923954	0.091963128	0.917306412	0.641164823	0.568624946	0.486505002	0.217101226	0.636309467	0.12365688	0.378508017	0.082265524	0.254351187	0.467386139	0.141183836
ENSMUSG00000001334.9	Fndc5	0	0.654900058	0.443404117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000001348.15	Acp5	0.275797948	5.165672392	3.266618353	2.031192444	1.910035565	1.032886363	0.668286604	0.295942195	0.466877109	7.562054347	12.36922809	13.12311753	1.594943854	3.894330244	5.978612968	1.375905166	3.300931677	2.759135542
ENSMUSG00000001366.14	Fbxo9	9.637374008	10.13823554	8.836441239	14.93515992	21.81628204	10.90553403	16.68634621	17.17294476	22.71158313	12.24975291	8.200782065	7.273586691	10.00043028	11.98994993	4.622377061	10.06919352	11.76950071	7.351569295
ENSMUSG00000001376.17	Vps50	0.286315667	0.421722994	0.499774882	0.436881602	0.243729928	0.157873326	0.357539216	0.226890834	0.288264368	0.592990391	0.368913552	0.600927296	0.705397143	1.0638597	0.461412984	0.673738207	0.994924242	0.480357975
ENSMUSG00000001380.7	Hars	3.723892201	4.606110951	5.499360397	6.392119688	5.494889485	5.551023225	6.12922262	5.589441414	5.005867511	5.407252159	4.772081255	6.565486886	6.296089255	9.291489829	4.608087521	6.800234474	9.086209523	5.226859866
ENSMUSG00000001383.9	Zmat2	13.28767276	14.49199253	15.3125692	15.13861897	17.43076338	16.78364106	15.05467551	18.74292958	19.17929096	16.26952201	19.01874352	13.63605019	14.58249987	15.10181219	13.35739394	13.78937181	15.36498923	13.48697813
ENSMUSG00000001403.13	Ube2c	2.628566601	3.873882544	6.163024872	6.961547162	5.529959686	10.37860799	4.058270362	9.234800317	5.818616899	3.755845345	3.496088828	6.336420262	7.97540853	15.47332144	4.608507195	7.592682413	17.7907761	5.282447534
ENSMUSG00000001415.10	Smg5	2.678285137	2.855200591	3.508522041	5.154053423	5.014334199	4.479538055	4.612977878	4.139815505	4.290614659	3.47688415	3.532136726	4.185319128	4.968387526	6.396255843	3.867033377	5.206362335	6.36158266	4.550519851
ENSMUSG00000001416.13	Cct3	1.585080517	2.994652554	3.471051754	3.385425533	2.544492033	3.242957212	1.913776184	1.823350814	1.614177024	2.935395956	2.557252285	4.438887548	4.00055401	6.884316745	3.117718251	4.436775217	7.794602476	3.736118823
ENSMUSG00000001418.13	Glmp	6.125336092	7.40910649	8.40175134	6.40045954	9.922222229	11.92616725	6.903630549	8.629616706	8.658306642	6.325493025	6.909742741	7.011250438	8.084234767	8.644022539	5.819162554	8.176031821	9.853403272	7.463734782
ENSMUSG00000001419.17	Mef2d	12.6286429	15.49934092	11.44041891	11.83816632	9.239484842	18.22659691	8.144390174	18.70043155	7.129006874	13.54271066	15.58993563	20.67100821	17.16836173	16.13899437	17.26239472	17.60337624	17.3947616	18.69901475
ENSMUSG00000001420.13	Tmem79	0.006629758	0.262032098	0.520886724	0.039886634	0.005714657	0.018783678	0.038822739	0.006876862	0.036845345	0.108833537	0.046359028	0.026749495	0.006246404	0.036587568	0.007577787	0.04064257	0.049620059	0.03684743
ENSMUSG00000001424.14	Snd1	1.842139213	2.433264925	3.13510777	2.027692513	1.807886372	1.642567823	2.469906635	2.411588675	2.147998905	1.374378945	1.189892804	2.658489068	2.432851731	3.771646125	1.390889405	2.874779752	4.400191121	1.513215215
ENSMUSG00000001435.15	Col18a1	0.126487593	0.353984055	1.614766156	0.052386832	0.087696916	0	0.123448312	0.062748794	0.045845454	0.028212083	0.012818448	0.041604398	0.093266346	0.04552471	0	0.040456174	0.110618597	0.018339219
ENSMUSG00000001436.15	Slc19a1	0.07067174	0.028166758	0.293120293	0.195917465	0.028666809	0.043186819	0.09737452	0	0.007701238	0.132221967	0.082362809	0.209664427	0.180171899	0.770853727	0.095032373	0.142714583	0.606723827	0.041589037
ENSMUSG00000001440.5	Kpnb1	10.31794024	9.835293304	12.14590859	17.12579129	13.55528532	11.49019125	14.54748725	13.90536123	11.02785466	13.63695773	14.17917485	15.19475202	16.31813215	22.30127624	12.70080407	18.36508362	23.51036063	15.69929981
ENSMUSG00000001441.13	Npepps	30.1911873	32.29922699	32.17055008	30.42903288	21.19509494	18.69571805	47.50759708	47.57913515	27.66963043	29.28549467	26.92393725	29.58878669	27.49632681	32.76130631	31.11850476	30.99204105	31.00767566	29.81341805
ENSMUSG00000001445.10	Mrpl10	18.33378165	15.73812649	16.45205063	16.50216843	33.96417635	27.78670451	16.30470198	22.80412502	28.38339885	18.24210646	16.36093695	16.09881054	17.0287211	16.85475284	13.95306693	18.18228666	20.04975778	19.1983566
ENSMUSG00000001467.5	Cyp51	9.698842462	6.513162427	6.043151196	2.863188758	1.541608765	2.246564711	10.26812655	7.7062722	10.12586306	2.440632114	1.656254589	2.703813459	6.188147542	6.235721514	7.227221635	6.615870317	6.909674756	9.604721988
ENSMUSG00000001472.17	Tcf25	45.64276957	46.62759588	45.77309001	39.05063764	43.3378244	48.5111323	37.69093053	50.99609288	45.29954942	48.08237374	45.50425578	40.70314253	44.43779363	50.99831779	50.43775304	46.34359337	49.60098469	54.93586178
ENSMUSG00000001473.7	Tubb6	0.586226251	1.413446514	0.797966258	0.691084624	0.764793282	0.650900289	0.30926499	0.172562109	0.726444457	2.641569013	1.652615962	4.370979364	1.194224258	1.136691805	3.848284656	0.835305717	1.615695919	2.853106921
ENSMUSG00000001482.15	Def8	5.067349329	6.483939099	6.493910232	11.30406025	15.23670792	11.12657335	11.00682204	11.28020021	12.35288675	5.73380895	6.053653297	4.249916968	6.779808275	9.595637455	8.084715264	6.841169866	9.166067727	10.14576258
ENSMUSG00000001506.10	Col1a1	1.997360428	4.055935882	12.23735909	0.808194081	2.046221772	1.039010506	0.476575795	1.888730175	1.299686846	4.008019265	3.764214621	5.056082424	2.671751518	2.600668621	1.523104096	3.523665638	3.368508729	2.275806857
